Dip dir,Dip,Head,Tail,Lag distance,X,Y,Z,Average distance,Spatial function value,Spatial function type,Mean head,Mean tail,Variance head,Variance tail,Number of pairs,Dir ID,Lag
345.0,35.0,Primary,Primary,24.0,-5.088291730664501,18.989762739941057,13.76583445870237,0.0,,4,0.0,0.0,0.0,0.0,0,479,6.0
345.0,35.0,Primary,Primary,28.0,-5.936340352441918,22.1547231965979,16.060140201819433,0.0,,4,0.0,0.0,0.0,0.0,0,479,7.0
345.0,35.0,Primary,Primary,32.0,-6.784388974219334,25.319683653254742,18.354445944936494,0.0,,4,0.0,0.0,0.0,0.0,0,479,8.0
345.0,35.0,Primary,Primary,36.0,-7.632437595996751,28.484644109911585,20.648751688053554,0.0,,4,0.0,0.0,0.0,0.0,0,479,9.0
345.0,35.0,Primary,Primary,40.0,-8.480486217774168,31.649604566568428,22.943057431170615,0.0,,4,0.0,0.0,0.0,0.0,0,479,10.0
355.0,35.0,Primary,Primary,0.0,-0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,480,0.0
355.0,35.0,Primary,Primary,2.0,-0.14278762131116873,1.6320698466901822,1.1471528715585309,0.0,,4,0.0,0.0,0.0,0.0,0,480,0.5
355.0,35.0,Primary,Primary,4.0,-0.28557524262233747,3.2641396933803644,2.2943057431170617,0.0,,4,0.0,0.0,0.0,0.0,0,480,1.0
355.0,35.0,Primary,Primary,8.0,-0.5711504852446749,6.528279386760729,4.588611486234123,0.0,,4,0.0,0.0,0.0,0.0,0,480,2.0
355.0,35.0,Primary,Primary,12.0,-0.8567257278670124,9.792419080141093,6.882917229351185,0.0,,4,0.0,0.0,0.0,0.0,0,480,3.0
355.0,35.0,Primary,Primary,16.0,-1.1423009704893499,13.056558773521457,9.177222972468247,0.0,,4,0.0,0.0,0.0,0.0,0,480,4.0
355.0,35.0,Primary,Primary,20.0,-1.4278762131116873,16.32069846690182,11.471528715585308,0.0,,4,0.0,0.0,0.0,0.0,0,480,5.0
355.0,35.0,Primary,Primary,24.0,-1.7134514557340248,19.584838160282185,13.76583445870237,0.0,,4,0.0,0.0,0.0,0.0,0,480,6.0
355.0,35.0,Primary,Primary,28.0,-1.9990266983563623,22.84897785366255,16.060140201819433,0.0,,4,0.0,0.0,0.0,0.0,0,480,7.0
355.0,35.0,Primary,Primary,32.0,-2.2846019409786997,26.113117547042915,18.354445944936494,0.0,,4,0.0,0.0,0.0,0.0,0,480,8.0
355.0,35.0,Primary,Primary,36.0,-2.570177183601037,29.37725724042328,20.648751688053554,0.0,,4,0.0,0.0,0.0,0.0,0,480,9.0
355.0,35.0,Primary,Primary,40.0,-2.8557524262233747,32.64139693380364,22.943057431170615,0.0,,4,0.0,0.0,0.0,0.0,0,480,10.0
-5.0,45.0,Primary,Primary,0.0,-0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,481,0.0
-5.0,45.0,Primary,Primary,2.0,-0.12325683340257158,1.408832054082162,1.4142135611039115,0.0,,4,0.0,0.0,0.0,0.0,0,481,0.5
-5.0,45.0,Primary,Primary,4.0,-0.24651366680514317,2.817664108164324,2.828427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,481,1.0
-5.0,45.0,Primary,Primary,8.0,-0.49302733361028633,5.635328216328648,5.656854244415646,0.0,,4,0.0,0.0,0.0,0.0,0,481,2.0
-5.0,45.0,Primary,Primary,12.0,-0.7395410004154295,8.452992324492971,8.485281366623468,0.0,,4,0.0,0.0,0.0,0.0,0,481,3.0
-5.0,45.0,Primary,Primary,16.0,-0.9860546672205727,11.270656432657296,11.313708488831292,0.0,,4,0.0,0.0,0.0,0.0,0,481,4.0
-5.0,45.0,Primary,Primary,20.0,-1.2325683340257159,14.08832054082162,14.142135611039116,0.0,,4,0.0,0.0,0.0,0.0,0,481,5.0
-5.0,45.0,Primary,Primary,24.0,-1.479082000830859,16.905984648985942,16.970562733246936,0.0,,4,0.0,0.0,0.0,0.0,0,481,6.0
-5.0,45.0,Primary,Primary,28.0,-1.7255956676360023,19.72364875715027,19.79898985545476,0.0,,4,0.0,0.0,0.0,0.0,0,481,7.0
-5.0,45.0,Primary,Primary,32.0,-1.9721093344411453,22.54131286531459,22.627416977662584,0.0,,4,0.0,0.0,0.0,0.0,0,481,8.0
-5.0,45.0,Primary,Primary,36.0,-2.2186230012462884,25.358976973478914,25.455844099870408,0.0,,4,0.0,0.0,0.0,0.0,0,481,9.0
-5.0,45.0,Primary,Primary,40.0,-2.4651366680514317,28.17664108164324,28.28427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,481,10.0
5.0,45.0,Primary,Primary,0.0,0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,482,0.0
5.0,45.0,Primary,Primary,2.0,0.12325683340257158,1.408832054082162,1.4142135611039115,0.0,,4,0.0,0.0,0.0,0.0,0,482,0.5
5.0,45.0,Primary,Primary,4.0,0.24651366680514317,2.817664108164324,2.828427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,482,1.0
5.0,45.0,Primary,Primary,8.0,0.49302733361028633,5.635328216328648,5.656854244415646,0.0,,4,0.0,0.0,0.0,0.0,0,482,2.0
5.0,45.0,Primary,Primary,12.0,0.7395410004154295,8.452992324492971,8.485281366623468,0.0,,4,0.0,0.0,0.0,0.0,0,482,3.0
5.0,45.0,Primary,Primary,16.0,0.9860546672205727,11.270656432657296,11.313708488831292,0.0,,4,0.0,0.0,0.0,0.0,0,482,4.0
5.0,45.0,Primary,Primary,20.0,1.2325683340257159,14.08832054082162,14.142135611039116,0.0,,4,0.0,0.0,0.0,0.0,0,482,5.0
5.0,45.0,Primary,Primary,24.0,1.479082000830859,16.905984648985942,16.970562733246936,0.0,,4,0.0,0.0,0.0,0.0,0,482,6.0
5.0,45.0,Primary,Primary,28.0,1.7255956676360023,19.72364875715027,19.79898985545476,0.0,,4,0.0,0.0,0.0,0.0,0,482,7.0
5.0,45.0,Primary,Primary,32.0,1.9721093344411453,22.54131286531459,22.627416977662584,0.0,,4,0.0,0.0,0.0,0.0,0,482,8.0
5.0,45.0,Primary,Primary,36.0,2.2186230012462884,25.358976973478914,25.455844099870408,0.0,,4,0.0,0.0,0.0,0.0,0,482,9.0
5.0,45.0,Primary,Primary,40.0,2.4651366680514317,28.17664108164324,28.28427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,482,10.0
15.0,45.0,Primary,Primary,0.0,0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,483,0.0
15.0,45.0,Primary,Primary,2.0,0.36602540370428177,1.3660254051198721,1.4142135611039115,0.0,,4,0.0,0.0,0.0,0.0,0,483,0.5
15.0,45.0,Primary,Primary,4.0,0.7320508074085635,2.7320508102397443,2.828427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,483,1.0
15.0,45.0,Primary,Primary,8.0,1.464101614817127,5.4641016204794886,5.656854244415646,0.0,,4,0.0,0.0,0.0,0.0,0,483,2.0
15.0,45.0,Primary,Primary,12.0,2.1961524222256905,8.196152430719232,8.485281366623468,0.0,,4,0.0,0.0,0.0,0.0,0,483,3.0
15.0,45.0,Primary,Primary,16.0,2.928203229634254,10.928203240958977,11.313708488831292,0.0,,4,0.0,0.0,0.0,0.0,0,483,4.0
15.0,45.0,Primary,Primary,20.0,3.660254037042818,13.660254051198722,14.142135611039116,0.0,,4,0.0,0.0,0.0,0.0,0,483,5.0
15.0,45.0,Primary,Primary,24.0,4.392304844451381,16.392304861438465,16.970562733246936,0.0,,4,0.0,0.0,0.0,0.0,0,483,6.0
15.0,45.0,Primary,Primary,28.0,5.124355651859945,19.12435567167821,19.79898985545476,0.0,,4,0.0,0.0,0.0,0.0,0,483,7.0
15.0,45.0,Primary,Primary,32.0,5.856406459268508,21.856406481917954,22.627416977662584,0.0,,4,0.0,0.0,0.0,0.0,0,483,8.0
15.0,45.0,Primary,Primary,36.0,6.5884572666770715,24.5884572921577,25.455844099870408,0.0,,4,0.0,0.0,0.0,0.0,0,483,9.0
15.0,45.0,Primary,Primary,40.0,7.320508074085636,27.320508102397444,28.28427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,483,10.0
25.0,45.0,Primary,Primary,0.0,0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,484,0.0
25.0,45.0,Primary,Primary,2.0,0.5976724773575803,1.281712765559837,1.4142135611039115,0.0,,4,0.0,0.0,0.0,0.0,0,484,0.5
25.0,45.0,Primary,Primary,4.0,1.1953449547151607,2.563425531119674,2.828427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,484,1.0
25.0,45.0,Primary,Primary,8.0,2.3906899094303213,5.126851062239348,5.656854244415646,0.0,,4,0.0,0.0,0.0,0.0,0,484,2.0
25.0,45.0,Primary,Primary,12.0,3.586034864145482,7.690276593359022,8.485281366623468,0.0,,4,0.0,0.0,0.0,0.0,0,484,3.0
25.0,45.0,Primary,Primary,16.0,4.781379818860643,10.253702124478696,11.313708488831292,0.0,,4,0.0,0.0,0.0,0.0,0,484,4.0
25.0,45.0,Primary,Primary,20.0,5.976724773575803,12.81712765559837,14.142135611039116,0.0,,4,0.0,0.0,0.0,0.0,0,484,5.0
25.0,45.0,Primary,Primary,24.0,7.172069728290964,15.380553186718045,16.970562733246936,0.0,,4,0.0,0.0,0.0,0.0,0,484,6.0
25.0,45.0,Primary,Primary,28.0,8.367414683006125,17.94397871783772,19.79898985545476,0.0,,4,0.0,0.0,0.0,0.0,0,484,7.0
25.0,45.0,Primary,Primary,32.0,9.562759637721285,20.507404248957393,22.627416977662584,0.0,,4,0.0,0.0,0.0,0.0,0,484,8.0
25.0,45.0,Primary,Primary,36.0,10.758104592436446,23.070829780077066,25.455844099870408,0.0,,4,0.0,0.0,0.0,0.0,0,484,9.0
25.0,45.0,Primary,Primary,40.0,11.953449547151607,25.63425531119674,28.28427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,484,10.0
35.0,45.0,Primary,Primary,0.0,0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,485,0.0
35.0,45.0,Primary,Primary,2.0,0.8111595752646314,1.1584559322849943,1.4142135611039115,0.0,,4,0.0,0.0,0.0,0.0,0,485,0.5
35.0,45.0,Primary,Primary,4.0,1.622319150529263,2.3169118645699887,2.828427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,485,1.0
35.0,45.0,Primary,Primary,8.0,3.244638301058526,4.633823729139977,5.656854244415646,0.0,,4,0.0,0.0,0.0,0.0,0,485,2.0
35.0,45.0,Primary,Primary,12.0,4.866957451587789,6.950735593709966,8.485281366623468,0.0,,4,0.0,0.0,0.0,0.0,0,485,3.0
35.0,45.0,Primary,Primary,16.0,6.489276602117052,9.267647458279955,11.313708488831292,0.0,,4,0.0,0.0,0.0,0.0,0,485,4.0
35.0,45.0,Primary,Primary,20.0,8.111595752646314,11.584559322849943,14.142135611039116,0.0,,4,0.0,0.0,0.0,0.0,0,485,5.0
35.0,45.0,Primary,Primary,24.0,9.733914903175577,13.901471187419933,16.970562733246936,0.0,,4,0.0,0.0,0.0,0.0,0,485,6.0
35.0,45.0,Primary,Primary,28.0,11.35623405370484,16.21838305198992,19.79898985545476,0.0,,4,0.0,0.0,0.0,0.0,0,485,7.0
35.0,45.0,Primary,Primary,32.0,12.978553204234103,18.53529491655991,22.627416977662584,0.0,,4,0.0,0.0,0.0,0.0,0,485,8.0
35.0,45.0,Primary,Primary,36.0,14.600872354763366,20.852206781129897,25.455844099870408,0.0,,4,0.0,0.0,0.0,0.0,0,485,9.0
35.0,45.0,Primary,Primary,40.0,16.22319150529263,23.169118645699886,28.28427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,485,10.0
45.0,45.0,Primary,Primary,0.0,0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,486,0.0
45.0,45.0,Primary,Primary,2.0,1.0,1.0000000017948965,1.4142135611039115,0.0,,4,0.0,0.0,0.0,0.0,0,486,0.5
45.0,45.0,Primary,Primary,4.0,2.0,2.000000003589793,2.828427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,486,1.0
45.0,45.0,Primary,Primary,8.0,4.0,4.000000007179586,5.656854244415646,0.0,,4,0.0,0.0,0.0,0.0,0,486,2.0
45.0,45.0,Primary,Primary,12.0,6.0,6.000000010769378,8.485281366623468,0.0,,4,0.0,0.0,0.0,0.0,0,486,3.0
45.0,45.0,Primary,Primary,16.0,8.0,8.000000014359172,11.313708488831292,0.0,,4,0.0,0.0,0.0,0.0,0,486,4.0
45.0,45.0,Primary,Primary,20.0,10.0,10.000000017948965,14.142135611039116,0.0,,4,0.0,0.0,0.0,0.0,0,486,5.0
45.0,45.0,Primary,Primary,24.0,12.0,12.000000021538757,16.970562733246936,0.0,,4,0.0,0.0,0.0,0.0,0,486,6.0
45.0,45.0,Primary,Primary,28.0,14.0,14.00000002512855,19.79898985545476,0.0,,4,0.0,0.0,0.0,0.0,0,486,7.0
45.0,45.0,Primary,Primary,32.0,16.0,16.000000028718343,22.627416977662584,0.0,,4,0.0,0.0,0.0,0.0,0,486,8.0
45.0,45.0,Primary,Primary,36.0,18.0,18.000000032308137,25.455844099870408,0.0,,4,0.0,0.0,0.0,0.0,0,486,9.0
45.0,45.0,Primary,Primary,40.0,20.0,20.00000003589793,28.28427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,486,10.0
55.0,45.0,Primary,Primary,0.0,0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,487,0.0
55.0,45.0,Primary,Primary,2.0,1.158455930829047,0.81115957734394,1.4142135611039115,0.0,,4,0.0,0.0,0.0,0.0,0,487,0.5
55.0,45.0,Primary,Primary,4.0,2.316911861658094,1.62231915468788,2.828427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,487,1.0
55.0,45.0,Primary,Primary,8.0,4.633823723316188,3.24463830937576,5.656854244415646,0.0,,4,0.0,0.0,0.0,0.0,0,487,2.0
55.0,45.0,Primary,Primary,12.0,6.950735584974282,4.86695746406364,8.485281366623468,0.0,,4,0.0,0.0,0.0,0.0,0,487,3.0
55.0,45.0,Primary,Primary,16.0,9.267647446632376,6.48927661875152,11.313708488831292,0.0,,4,0.0,0.0,0.0,0.0,0,487,4.0
55.0,45.0,Primary,Primary,20.0,11.58455930829047,8.111595773439399,14.142135611039116,0.0,,4,0.0,0.0,0.0,0.0,0,487,5.0
55.0,45.0,Primary,Primary,24.0,13.901471169948564,9.73391492812728,16.970562733246936,0.0,,4,0.0,0.0,0.0,0.0,0,487,6.0
55.0,45.0,Primary,Primary,28.0,16.218383031606656,11.35623408281516,19.79898985545476,0.0,,4,0.0,0.0,0.0,0.0,0,487,7.0
55.0,45.0,Primary,Primary,32.0,18.53529489326475,12.97855323750304,22.627416977662584,0.0,,4,0.0,0.0,0.0,0.0,0,487,8.0
55.0,45.0,Primary,Primary,36.0,20.852206754922847,14.600872392190919,25.455844099870408,0.0,,4,0.0,0.0,0.0,0.0,0,487,9.0
55.0,45.0,Primary,Primary,40.0,23.16911861658094,16.223191546878798,28.28427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,487,10.0
65.0,45.0,Primary,Primary,0.0,0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,488,0.0
65.0,45.0,Primary,Primary,2.0,1.2817127644870767,0.5976724796581222,1.4142135611039115,0.0,,4,0.0,0.0,0.0,0.0,0,488,0.5
65.0,45.0,Primary,Primary,4.0,2.5634255289741534,1.1953449593162444,2.828427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,488,1.0
65.0,45.0,Primary,Primary,8.0,5.126851057948307,2.390689918632489,5.656854244415646,0.0,,4,0.0,0.0,0.0,0.0,0,488,2.0
65.0,45.0,Primary,Primary,12.0,7.69027658692246,3.586034877948733,8.485281366623468,0.0,,4,0.0,0.0,0.0,0.0,0,488,3.0
65.0,45.0,Primary,Primary,16.0,10.253702115896614,4.781379837264978,11.313708488831292,0.0,,4,0.0,0.0,0.0,0.0,0,488,4.0
65.0,45.0,Primary,Primary,20.0,12.817127644870768,5.976724796581222,14.142135611039116,0.0,,4,0.0,0.0,0.0,0.0,0,488,5.0
65.0,45.0,Primary,Primary,24.0,15.38055317384492,7.172069755897466,16.970562733246936,0.0,,4,0.0,0.0,0.0,0.0,0,488,6.0
65.0,45.0,Primary,Primary,28.0,17.943978702819074,8.36741471521371,19.79898985545476,0.0,,4,0.0,0.0,0.0,0.0,0,488,7.0
65.0,45.0,Primary,Primary,32.0,20.507404231793227,9.562759674529955,22.627416977662584,0.0,,4,0.0,0.0,0.0,0.0,0,488,8.0
65.0,45.0,Primary,Primary,36.0,23.07082976076738,10.7581046338462,25.455844099870408,0.0,,4,0.0,0.0,0.0,0.0,0,488,9.0
65.0,45.0,Primary,Primary,40.0,25.634255289741535,11.953449593162444,28.28427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,488,10.0
75.0,45.0,Primary,Primary,0.0,0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,489,0.0
75.0,45.0,Primary,Primary,2.0,1.3660254044628943,0.366025406156156,1.4142135611039115,0.0,,4,0.0,0.0,0.0,0.0,0,489,0.5
75.0,45.0,Primary,Primary,4.0,2.7320508089257887,0.732050812312312,2.828427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,489,1.0
75.0,45.0,Primary,Primary,8.0,5.464101617851577,1.464101624624624,5.656854244415646,0.0,,4,0.0,0.0,0.0,0.0,0,489,2.0
75.0,45.0,Primary,Primary,12.0,8.196152426777367,2.196152436936936,8.485281366623468,0.0,,4,0.0,0.0,0.0,0.0,0,489,3.0
75.0,45.0,Primary,Primary,16.0,10.928203235703155,2.928203249249248,11.313708488831292,0.0,,4,0.0,0.0,0.0,0.0,0,489,4.0
75.0,45.0,Primary,Primary,20.0,13.660254044628942,3.6602540615615595,14.142135611039116,0.0,,4,0.0,0.0,0.0,0.0,0,489,5.0
75.0,45.0,Primary,Primary,24.0,16.392304853554734,4.392304873873872,16.970562733246936,0.0,,4,0.0,0.0,0.0,0.0,0,489,6.0
75.0,45.0,Primary,Primary,28.0,19.12435566248052,5.124355686186184,19.79898985545476,0.0,,4,0.0,0.0,0.0,0.0,0,489,7.0
75.0,45.0,Primary,Primary,32.0,21.85640647140631,5.856406498498496,22.627416977662584,0.0,,4,0.0,0.0,0.0,0.0,0,489,8.0
75.0,45.0,Primary,Primary,36.0,24.588457280332097,6.588457310810807,25.455844099870408,0.0,,4,0.0,0.0,0.0,0.0,0,489,9.0
75.0,45.0,Primary,Primary,40.0,27.320508089257885,7.320508123123119,28.28427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,489,10.0
85.0,45.0,Primary,Primary,0.0,0.0,0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,490,0.0
85.0,45.0,Primary,Primary,2.0,1.4088320538609287,0.1232568359312792,1.4142135611039115,0.0,,4,0.0,0.0,0.0,0.0,0,490,0.5
85.0,45.0,Primary,Primary,4.0,2.8176641077218574,0.2465136718625584,2.828427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,490,1.0
85.0,45.0,Primary,Primary,8.0,5.635328215443715,0.4930273437251168,5.656854244415646,0.0,,4,0.0,0.0,0.0,0.0,0,490,2.0
85.0,45.0,Primary,Primary,12.0,8.452992323165573,0.7395410155876752,8.485281366623468,0.0,,4,0.0,0.0,0.0,0.0,0,490,3.0
85.0,45.0,Primary,Primary,16.0,11.27065643088743,0.9860546874502336,11.313708488831292,0.0,,4,0.0,0.0,0.0,0.0,0,490,4.0
85.0,45.0,Primary,Primary,20.0,14.088320538609286,1.232568359312792,14.142135611039116,0.0,,4,0.0,0.0,0.0,0.0,0,490,5.0
85.0,45.0,Primary,Primary,24.0,16.905984646331145,1.4790820311753503,16.970562733246936,0.0,,4,0.0,0.0,0.0,0.0,0,490,6.0
85.0,45.0,Primary,Primary,28.0,19.723648754053002,1.7255957030379088,19.79898985545476,0.0,,4,0.0,0.0,0.0,0.0,0,490,7.0
85.0,45.0,Primary,Primary,32.0,22.54131286177486,1.9721093749004672,22.627416977662584,0.0,,4,0.0,0.0,0.0,0.0,0,490,8.0
85.0,45.0,Primary,Primary,36.0,25.358976969496716,2.2186230467630255,25.455844099870408,0.0,,4,0.0,0.0,0.0,0.0,0,490,9.0
85.0,45.0,Primary,Primary,40.0,28.176641077218573,2.465136718625584,28.28427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,490,10.0
95.0,45.0,Primary,Primary,0.0,0.0,-0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,491,0.0
95.0,45.0,Primary,Primary,2.0,1.4088320543033952,-0.12325683087386402,1.4142135611039115,0.0,,4,0.0,0.0,0.0,0.0,0,491,0.5
95.0,45.0,Primary,Primary,4.0,2.8176641086067904,-0.24651366174772804,2.828427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,491,1.0
95.0,45.0,Primary,Primary,8.0,5.635328217213581,-0.4930273234954561,5.656854244415646,0.0,,4,0.0,0.0,0.0,0.0,0,491,2.0
95.0,45.0,Primary,Primary,12.0,8.452992325820372,-0.7395409852431841,8.485281366623468,0.0,,4,0.0,0.0,0.0,0.0,0,491,3.0
95.0,45.0,Primary,Primary,16.0,11.270656434427162,-0.9860546469909122,11.313708488831292,0.0,,4,0.0,0.0,0.0,0.0,0,491,4.0
95.0,45.0,Primary,Primary,20.0,14.088320543033952,-1.23256830873864,14.142135611039116,0.0,,4,0.0,0.0,0.0,0.0,0,491,5.0
95.0,45.0,Primary,Primary,24.0,16.905984651640743,-1.4790819704863682,16.970562733246936,0.0,,4,0.0,0.0,0.0,0.0,0,491,6.0
95.0,45.0,Primary,Primary,28.0,19.72364876024753,-1.7255956322340964,19.79898985545476,0.0,,4,0.0,0.0,0.0,0.0,0,491,7.0
95.0,45.0,Primary,Primary,32.0,22.541312868854323,-1.9721092939818243,22.627416977662584,0.0,,4,0.0,0.0,0.0,0.0,0,491,8.0
95.0,45.0,Primary,Primary,36.0,25.358976977461115,-2.2186229557295523,25.455844099870408,0.0,,4,0.0,0.0,0.0,0.0,0,491,9.0
95.0,45.0,Primary,Primary,40.0,28.176641086067903,-2.46513661747728,28.28427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,491,10.0
105.0,45.0,Primary,Primary,0.0,0.0,-0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,492,0.0
105.0,45.0,Primary,Primary,2.0,1.3660254057768497,-0.36602540125240784,1.4142135611039115,0.0,,4,0.0,0.0,0.0,0.0,0,492,0.5
105.0,45.0,Primary,Primary,4.0,2.7320508115536994,-0.7320508025048157,2.828427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,492,1.0
105.0,45.0,Primary,Primary,8.0,5.464101623107399,-1.4641016050096314,5.656854244415646,0.0,,4,0.0,0.0,0.0,0.0,0,492,2.0
105.0,45.0,Primary,Primary,12.0,8.196152434661098,-2.196152407514447,8.485281366623468,0.0,,4,0.0,0.0,0.0,0.0,0,492,3.0
105.0,45.0,Primary,Primary,16.0,10.928203246214798,-2.9282032100192628,11.313708488831292,0.0,,4,0.0,0.0,0.0,0.0,0,492,4.0
105.0,45.0,Primary,Primary,20.0,13.660254057768498,-3.6602540125240783,14.142135611039116,0.0,,4,0.0,0.0,0.0,0.0,0,492,5.0
105.0,45.0,Primary,Primary,24.0,16.392304869322196,-4.392304815028894,16.970562733246936,0.0,,4,0.0,0.0,0.0,0.0,0,492,6.0
105.0,45.0,Primary,Primary,28.0,19.124355680875897,-5.12435561753371,19.79898985545476,0.0,,4,0.0,0.0,0.0,0.0,0,492,7.0
105.0,45.0,Primary,Primary,32.0,21.856406492429596,-5.8564064200385255,22.627416977662584,0.0,,4,0.0,0.0,0.0,0.0,0,492,8.0
105.0,45.0,Primary,Primary,36.0,24.588457303983294,-6.588457222543341,25.455844099870408,0.0,,4,0.0,0.0,0.0,0.0,0,492,9.0
105.0,45.0,Primary,Primary,40.0,27.320508115536995,-7.320508025048157,28.28427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,492,10.0
115.0,45.0,Primary,Primary,0.0,0.0,-0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,493,0.0
115.0,45.0,Primary,Primary,2.0,1.2817127666325974,-0.5976724750570387,1.4142135611039115,0.0,,4,0.0,0.0,0.0,0.0,0,493,0.5
115.0,45.0,Primary,Primary,4.0,2.5634255332651947,-1.1953449501140774,2.828427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,493,1.0
115.0,45.0,Primary,Primary,8.0,5.1268510665303895,-2.3906899002281548,5.656854244415646,0.0,,4,0.0,0.0,0.0,0.0,0,493,2.0
115.0,45.0,Primary,Primary,12.0,7.690276599795585,-3.586034850342232,8.485281366623468,0.0,,4,0.0,0.0,0.0,0.0,0,493,3.0
115.0,45.0,Primary,Primary,16.0,10.253702133060779,-4.7813798004563095,11.313708488831292,0.0,,4,0.0,0.0,0.0,0.0,0,493,4.0
115.0,45.0,Primary,Primary,20.0,12.817127666325973,-5.976724750570387,14.142135611039116,0.0,,4,0.0,0.0,0.0,0.0,0,493,5.0
115.0,45.0,Primary,Primary,24.0,15.38055319959117,-7.172069700684464,16.970562733246936,0.0,,4,0.0,0.0,0.0,0.0,0,493,6.0
115.0,45.0,Primary,Primary,28.0,17.943978732856362,-8.367414650798542,19.79898985545476,0.0,,4,0.0,0.0,0.0,0.0,0,493,7.0
115.0,45.0,Primary,Primary,32.0,20.507404266121558,-9.562759600912619,22.627416977662584,0.0,,4,0.0,0.0,0.0,0.0,0,493,8.0
115.0,45.0,Primary,Primary,36.0,23.070829799386754,-10.758104551026696,25.455844099870408,0.0,,4,0.0,0.0,0.0,0.0,0,493,9.0
115.0,45.0,Primary,Primary,40.0,25.634255332651946,-11.953449501140774,28.28427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,493,10.0
125.0,45.0,Primary,Primary,0.0,0.0,-0.0,0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,494,0.0
125.0,45.0,Primary,Primary,2.0,1.1584559337409417,-0.8111595731853234,1.4142135611039115,0.0,,4,0.0,0.0,0.0,0.0,0,494,0.5
125.0,45.0,Primary,Primary,4.0,2.3169118674818834,-1.6223191463706468,2.828427122207823,0.0,,4,0.0,0.0,0.0,0.0,0,494,1.0
125.0,45.0,Primary,Primary,8.0,4.633823734963767,-3.2446382927412936,5.656854244415646,0.0,,4,0.0,0.0,0.0,0.0,0,494,2.0
125.0,45.0,Primary,Primary,12.0,6.950735602445651,-4.866957439111941,8.485281366623468,0.0,,4,0.0,0.0,0.0,0.0,0,494,3.0
125.0,45.0,Primary,Primary,16.0,9.267647469927534,-6.489276585482587,11.313708488831292,0.0,,4,0.0,0.0,0.0,0.0,0,494,4.0
125.0,45.0,Primary,Primary,20.0,11.584559337409416,-8.111595731853233,14.142135611039116,0.0,,4,0.0,0.0,0.0,0.0,0,494,5.0
125.0,45.0,Primary,Primary,24.0,13.901471204891301,-9.733914878223882,16.970562733246936,0.0,,4,0.0,0.0,0.0,0.0,0,494,6.0
125.0,45.0,Primary,Primary,28.0,16.218383072373182,-11.356234024594528,19.79898985545476,0.0,,4,0.0,0.0,0.0,0.0,0,494,7.0
